PAIR,ROR_H1,N_EXPOSED_H1,SIGNAL_H1,ROR_H2,N_EXPOSED_H2,SIGNAL_H2
ABILIFY + VENLAFAXINE,0.4833150174399159,21,False,1.9333258475821422,21,False
ABILIFY + VENLAFAXINE HYDROCHLORIDE,3.5444403565103273,14,False,1.933312469091856,12,False
ABILIFY + VITAMIN D NOS,0.6151327648890839,18,False,1.6111007584517518,24,False
ABILIFY + VITAMIN D3,1.396280652352458,22,False,1.4499903241759424,30,False
ABILIFY + VITAMINS,0.3222109142569552,12,False,0.9666469174498664,10,False
ABILIFY + WELLBUTRIN,1.1599836586082581,33,False,2.255636391148702,60,True
ABILIFY + XANAX,0.4833187205404902,12,False,4.511138240322874,17,True
ABILIFY + XYREM,0.4833187205404902,12,False,0.3624881744166045,11,False
ABILIFY + XYWAV,0.7249795736995255,21,False,0.6645612146898054,27,False
ABILIFY + ZOLOFT,0.7825151849209951,38,False,1.4499903241759424,30,False
ABILIFY + ZYPREXA,0.6904549734662235,24,False,3.3834648980293967,45,True
ABILIFY MAINTENA + ARIPIPRAZOLE,1.993788435900744,49,False,1.7807313887175937,54,False
ABILIFY MAINTENA + CLOZAPINE,0.9666469174498664,10,False,0.6444247481757724,20,False
ABILIFY MAINTENA + LORAZEPAM,1.4499774237244405,10,False,1.6916443690572889,11,False
ABILIFY MAINTENA + OLANZAPINE,0.8140116831087828,35,False,1.84546001868718,32,False
ABILIFY MAINTENA + QUETIAPINE,1.1599813653467121,22,False,4.189003116232361,32,True
ABIRATERONE + ASPIRIN,5.800021501523025,14,True,2.8122034575666714,43,True
ABIRATERONE + BICALUTAMIDE,0.4027625809678072,17,False,0.9666468377685562,12,False
ABIRATERONE + DENOSUMAB,0.9666469174498664,10,False,1.104741791360088,15,False
ABIRATERONE + DOCETAXEL,0.22150288517895594,59,False,0.563863013938628,38,False
ABIRATERONE + ELIGARD,0.4833174861795299,15,False,0.9666467580868651,14,False
ABIRATERONE + ENZALUTAMIDE,0.2148030113236536,22,False,0.682330174857974,29,False
ABIRATERONE + LEUPROLIDE ACETATE,0.6444281460705922,10,False,3.38342503685263,36,True
ABIRATERONE + LISINOPRIL,2.577756329549898,11,False,2.577756329549898,11,False
ABIRATERONE + METOPROLOL,4.833328157065486,12,True,9.66668020459796,11,True
ABIRATERONE + OMEPRAZOLE,0.3624881744166045,11,False,1.2888686086338141,14,False
ABIRATERONE + ORGOVYX,1.1701613637403876,42,False,0.7518202000461371,64,False
ABIRATERONE + PREDNISOLONE,0.2929065366561932,43,False,1.36469947387216,41,False
ABIRATERONE + PREDNISONE,1.1277701586634108,91,False,1.0842292314297362,157,False
ABIRATERONE + ROSUVASTATIN,6.122332173824405,22,True,2.2019255018829735,59,True
ABIRATERONE + TAMSULOSIN,2.577756329549898,11,False,2.7066695654043618,19,False
ABIRATERONE + TRIPTORELINA,1.9333213880427642,18,False,1.4499806487679716,15,False
ABIRATERONE + VITAMIN D3,1.933312469091856,12,False,2.7389046834062003,23,True
ABIRATERONE ACETATE + ALLOPURINOL,0.6904586710096742,12,False,10.150255873625666,23,True
ABIRATERONE ACETATE + ASPIRIN,12.566774333809553,14,True,0.8458138229251279,15,False
ABIRATERONE ACETATE + DOCETAXEL,1.1599790721509098,11,False,1.4499903241759424,30,False
ABIRATERONE ACETATE + ORGOVYX,0.8975978987159806,27,False,0.8745799738063839,40,False
ABIRATERONE ACETATE + PREDNISOLONE,1.657128522794174,19,False,6.122332173824405,22,True
ABIRATERONE ACETATE + PREDNISONE,2.215393128044371,79,True,1.699052750191381,91,False
ABIRATERONE ACETATE + ROSUVASTATIN,23.200808480443804,25,True,8.216795279164776,19,True
ABIRATERONE ACETATE + VITAMIN D3,2.8999827989048637,12,False,1.104741791360088,15,False
ABIRATERONE AND CORTICOSTEROIDS + ADALIMUMAB,0.5272553959904795,17,False,0.26362580857019247,14,False
ABIRATERONE AND CORTICOSTEROIDS + CYCLOPHOSPHAMIDE,2.07142549976041,22,False,1.4499806487679716,15,False
ABIRATERONE AND CORTICOSTEROIDS + METHOTREXATE,0.9666465190395077,20,False,0.48331378306126205,24,False
ABIRATERONE AND CORTICOSTEROIDS + MYCOPHENOLATE MOFETIL,2.1749817238364177,13,False,2.623830707145724,26,True
ABIRATERONE AND CORTICOSTEROIDS + RITUXIMAB,1.06331371124957,21,False,0.5272553959904795,17,False
ABRAXANE + CAPECITABINE,0.3222109142569552,12,False,0.4833174861795299,15,False
ABRAXANE + CARBOPLATIN,1.8873507218754815,62,False,1.868971883270534,88,False
ABRAXANE + FLUOROURACIL,1.5466566006722873,26,False,0.44613697596991153,19,False
ABRAXANE + GEMCITABINA,0.32219148278750925,60,False,0.7469341886321337,78,False
ABRAXANE + GEMCITABINE HYDROCHLORIDE,1.557414849183254,47,False,0.8119743122948352,46,False
ABRAXANE + GEMZAR,3.6250215016771308,19,True,4.3499849490417555,11,False
ABRAXANE + IRINOTECAN,2.7066695654043618,19,False,1.933312469091856,12,False
ABRAXANE + KEYTRUDA,2.040747129365944,28,False,1.208316609806676,27,False
ABRAXANE + OXALIPLATIN,0.9666465190395077,20,False,0.17057887600886348,20,False
ABRAXANE + TECENTRIQ,1.79522685526164,20,False,1.2428427059133107,32,False
ABRILADA + CHOLECALCIFEROL,4.3499849490417555,11,False,0.9666468377685562,12,False
ABRILADA + FOLIC ACID,0.6444247481757724,20,False,0.4833088454876665,36,False
ABRILADA + HYDROXYCHLOROQUINE,0.8055347841217586,22,False,0.4027625809678072,17,False
ABRILADA + LEFLUNOMIDE,1.546646152817031,13,False,0.6904586710096742,12,False
ABRILADA + METHOTREXATE,0.4725554108813579,67,False,0.6444077577275048,70,False
ABRILADA + METHOTREXATE SODIUM,0.04393731986203802,11,False,0.9666469174498664,10,False
ABRILADA + PANTOPRAZOLE,1.4499774237244405,10,False,0.6904586710096742,12,False
ABRILADA + PREDNISONE,0.5413071555021466,39,False,0.8285450116572314,52,False
ABRILADA + SULFASALAZINE,0.42289854985904723,23,False,0.2974232295442187,17,False
ACALABRUTINIB + BENDAMUSTINE,0.04393731986203802,11,False,1.5466566006722873,26,False
ACALABRUTINIB + CYCLOPHOSPHAMIDE,0.18124050369818245,19,False,1.4499806487679716,15,False
ACALABRUTINIB + IBRUTINIB,0.19332560889663988,12,False,1.230286104107397,25,False
ACALABRUTINIB + OBINUTUZUMAB,0.06444091934911025,16,False,1.7399969897436265,28,False
ACALABRUTINIB + PREDNISONE,0.4833174861795299,15,False,1.2888796509326752,42,False
ACALABRUTINIB + RITUXIMAB,0.20712734555216655,34,False,0.6802187812131238,46,False
ACALABRUTINIB + VENETOCLAX,0.0690440128022847,15,False,0.7595022852992732,25,False
ACARBOSE + ASPIRIN,4.3499849490417555,11,False,2.1750069880951526,26,False
ACARBOSE + ATORVASTATIN,8.699991399452431,10,True,4.511138240322874,17,True
ACARBOSE + DAPAGLIFLOZIN,6.5252257740825685,31,True,4.0278779886054314,31,True
ACARBOSE + GLICLAZIDE,6.283535733142839,30,True,2.255531399812063,10,False
ACARBOSE + IRBESARTAN,7.7334359045418815,18,True,5.800021501523025,14,True
ACARBOSE + METFORMIN,3.38342503685263,36,True,3.705630043036031,29,True
ACARBOSE + METFORMIN HYDROCHLORIDE,8.216795279164776,19,True,5.800090307691205,21,True
ACEBUTOLOL + ASPIRIN,23.20020068088156,12,True,10.633373628683918,12,True
ACEBUTOLOL + FUROSEMIDE,10.633373628683918,12,True,3.866644050465981,10,False
ACEBUTOLOL HYDROCHLORIDE + ASPIRIN,23.20020068088156,12,True,6.283371637989937,15,True
ACEBUTOLOL HYDROCHLORIDE + FUROSEMIDE,23.20020068088156,12,True,23.20020068088156,12,True
ACEMETACIN + COSENTYX,50.26878280585148,26,True,36.73426540012614,19,True
ACEMETACIN + IBUPROFEN,12.566774333809553,14,True,29.000458702445457,15,True
ACENOCOUMAROL + AMIODARONE,6.283371637989937,15,True,1.4499774237244405,10,False
ACENOCOUMAROL + ATORVASTATIN,2.8999827989048637,12,False,34.8007998681221,18,True
ACENOCOUMAROL + BISOPROLOL,2.07142549976041,22,False,18.367087307199785,20,True
ACENOCOUMAROL + FUROSEMIDE,2.577786484650553,22,True,3.705630043036031,29,True
ACENOCOUMAROL + OMEPRAZOLE,11.600071671743414,13,True,1.6916559357626986,22,False
ACETAMINOPHEN + ACETAMINOPHEN / CODEINE,5.558723040275624,54,True,8.613731348211825,109,True
ACETAMINOPHEN + ACETAMINOPHEN / HYDROCODONE,3.168760778516876,77,True,1.4032410668000945,76,False
ACETAMINOPHEN + ACETAMINOPHEN / OXYCODONE,2.9000372701079398,28,True,2.8195401447530215,47,True
ACETAMINOPHEN + ACETAMINOPHEN / TRAMADOL,0.8893094484953317,48,False,0.7985164481806556,84,False
ACETAMINOPHEN + ACETAMINOPHEN 160 MG IN 5 ML ORAL SUSPENSION [NOVALGINA ACETAMINOPHEN PAIN AND FEVER FOR CHILDRENS],20.30056191855048,22,True,3.11489898386577,38,True
ACETAMINOPHEN + ACETAMINOPHEN\CODEINE PHOSPHATE,3.9239328521396084,86,True,2.7143472086771476,99,True
ACETAMINOPHEN + ACETAMINOPHEN\OXYCODONE HYDROCHLORIDE,2.50206859060514,61,True,2.153122188535938,71,True
ACETAMINOPHEN + ACETAMINOPHEN\TRAMADOL HYDROCHLORIDE,2.07142549976041,22,False,1.1941034810449458,38,False
ACETAMINOPHEN + ACETAZOLAMIDE,0.773311353998686,27,False,0.21480676299649745,11,False
ACETAMINOPHEN + ACETYLCYSTEINE,2.1654459048433687,81,True,3.600598917706166,137,True
ACETAMINOPHEN + ACIDOPHILUS,2.040747129365944,28,False,1.1941034810449458,38,False
ACETAMINOPHEN + ACTEMRA,2.6062207567257776,170,True,2.4710483823849665,288,True
ACETAMINOPHEN + ACTONEL,8.699991399452431,10,True,2.658323697488628,15,False
ACETAMINOPHEN + ACUPAN,8.12055191198079,47,True,3.5216653150164245,65,True
ACETAMINOPHEN + ACYCLOVIR,2.089605012448956,373,True,2.081405507501181,372,True
ACETAMINOPHEN + ADALIMUMAB,7.305606205319672,154,True,7.648064993635041,196,True
ACETAMINOPHEN + ADDERALL,1.0472027248069238,25,False,0.8506417880138091,47,False
ACETAMINOPHEN + ADEMPAS,2.094470499321883,38,True,1.9333347667887493,27,False
ACETAMINOPHEN + ADVAIR HFA,0.8723289754699004,78,False,1.023512967066329,140,False
ACETAMINOPHEN + ADVIL,0.7853876137528342,58,False,0.8529082891955182,96,False
ACETAMINOPHEN + AIMOVIG,6.380296449203687,38,True,6.146209266745088,103,True
ACETAMINOPHEN + AKYNZEO,21.266799816520773,11,True,7.250078839482813,17,True
ACETAMINOPHEN + ALBUMIN HUMAN,8.70032253440367,30,True,1.5305489988086365,31,False
ACETAMINOPHEN + ALBUTEROL,1.9762826027662184,417,False,1.8019966517762762,587,False
ACETAMINOPHEN + ALBUTEROL / IPRATROPIUM,2.2555943925069903,40,True,2.1608464424644636,55,True
ACETAMINOPHEN + ALBUTEROL SULFATE,1.7882633932637535,322,False,1.7306288241753083,491,False
ACETAMINOPHEN + ALCOHOL,44.49923852103332,329,True,4.350561282275523,99,True
ACETAMINOPHEN + ALDACTONE,1.581811535797617,29,False,1.449993549404395,35,False
ACETAMINOPHEN + ALEMTUZUMAB,1.8124928327742897,23,False,2.1750069880951526,26,False
ACETAMINOPHEN + ALENDRONATE,2.6026460088774925,48,True,2.3883267875476175,59,True
ACETAMINOPHEN + ALENDRONATE / CHOLECALCIFEROL,7.411315035852741,26,True,10.956144940624803,37,True
ACETAMINOPHEN + ALENDRONATE SODIUM,9.15369395420346,157,True,4.717128796673077,241,True
ACETAMINOPHEN + ALENDRONIC ACID,5.801260314433396,140,True,3.810627407589945,168,True
ACETAMINOPHEN + ALEVE,0.5948521435251539,21,False,0.6613797522565965,32,False
ACETAMINOPHEN + ALFACALCIDOL,4.833465531988092,30,True,4.350201050768007,44,True
ACETAMINOPHEN + ALFUZOSIN HYDROCHLORIDE,8.216795279164776,19,True,1.5880957614264826,37,False
ACETAMINOPHEN + ALFUZOSINA,1.0310916586831544,31,False,2.1481600051817007,29,False
ACETAMINOPHEN + ALGINIC ACID / CALCIUM CARBONATE / MAGNESIUM TRISILICATE / SODIUM BICARBONATE,0.8285523846383035,13,False,2.4166521332992494,14,False
ACETAMINOPHEN + ALIMTA,23.20020068088156,12,True,0.9666467580868651,14,False
ACETAMINOPHEN + ALLEGRA,0.4833174861795299,15,False,0.9666462003043674,28,False
ACETAMINOPHEN + ALLEGRA ALLERGY,1.3533180592154774,24,False,0.9308412677049507,53,False
ACETAMINOPHEN + ALLOPURINOL,3.191836910363824,473,True,2.649602058570679,531,True
ACETAMINOPHEN + ALPRAZOLAM,3.260256715396538,306,True,2.6213009566915098,308,True
ACETAMINOPHEN + ALTACE,2.1749817238364177,13,False,21.266799816520773,11,True
ACETAMINOPHEN + ALTEPLASE,21.267306153166174,23,True,4.833373947612358,18,True
ACETAMINOPHEN + ALVESCO,1.73998107879535,14,False,1.657128522794174,19,False
ACETAMINOPHEN + AMANTADINE,3.8666988396233855,20,True,1.4060479801297967,27,False
ACETAMINOPHEN + AMBIEN,1.2888741296777209,28,False,2.6100516055045873,37,True
ACETAMINOPHEN + AMBRISENTAN,3.11489898386577,38,True,2.230812787009434,43,True
ACETAMINOPHEN + AMBROXOL HYDROCHLORIDE,4.3499849490417555,11,False,1.380933837399434,17,False
ACETAMINOPHEN + AMIKACIN,4.189003116232361,32,True,3.3395394782711443,49,True
ACETAMINOPHEN + AMINOSALICYLIC ACID,1.9333169285460023,15,False,4.350056979852784,22,True
ACETAMINOPHEN + AMIODARONE,3.7060761379068645,116,True,3.054993357355176,104,True
ACETAMINOPHEN + AMIODARONE HYDROCHLORIDE,4.833465531988092,30,True,3.141736807777122,34,True
ACETAMINOPHEN + AMISULPRIDE,10.311616553778277,35,True,10.633626796315985,24,True
ACETAMINOPHEN + AMITRIPTYLINE,2.1298362445433754,221,True,1.3518790472251603,295,False
ACETAMINOPHEN + AMITRIPTYLINE HYDROCHLORIDE,1.0896884404646188,117,False,1.1076450039866788,206,False
ACETAMINOPHEN + AMIVANTAMAB,1.3533121506044246,12,False,1.2888741296777209,28,False
ACETAMINOPHEN + AMLODIPINE,1.8354633810533318,681,False,1.6593032377187293,812,False
ACETAMINOPHEN + AMLODIPINE BESYLATE,1.3731900170364117,213,False,1.9041202545828055,291,False
ACETAMINOPHEN + AMMONIUM LACTATE,1.933312469091856,12,False,1.6916443690572889,11,False
ACETAMINOPHEN + AMOXICILLIN,1.608232010548257,277,False,2.435772740557919,373,True
ACETAMINOPHEN + AMOXICILLIN / CLAVULANATE,3.8047598452844533,227,True,2.4255846681448245,200,True
ACETAMINOPHEN + AMOXICILLIN TRIHYDRATE,1.1599790721509098,11,False,1.2888713691293874,21,False
ACETAMINOPHEN + AMPHETAMINE,65.73735703722109,34,True,15.466910034378875,17,True
ACETAMINOPHEN + AMPHOTERICIN B,2.3200292429096696,34,True,3.504270017536399,37,True
ACETAMINOPHEN + AMPICILLIN,1.6433265642544854,27,False,3.2866937429820577,22,True
ACETAMINOPHEN + AMPICILLIN / SULBACTAM,19.33340819012989,10,True,3.222210807887995,13,False
ACETAMINOPHEN + ANASTROZOLE,4.8335113258170335,36,True,0.8648894795940565,36,False
ACETAMINOPHEN + ANHYDROUS DIBASIC CALCIUM PHOSPHATE,1.0545259077063414,23,False,6.186939350861894,37,True
ACETAMINOPHEN + ANORO ELLIPTA,1.2083141214161313,18,False,3.0074814887374166,37,True
ACETAMINOPHEN + APIXABAN,3.1538482498678495,277,True,2.8319723451852505,330,True
ACETAMINOPHEN + APREMILAST,69.60459298866805,36,True,78.31339335636765,82,True
ACETAMINOPHEN + APREPITANT,1.5863826863174568,103,False,2.900282429177658,100,True
ACETAMINOPHEN + APTIVUS,27.06703012377769,14,True,63.80375292077008,33,True
ACETAMINOPHEN + ARANESP,5.220167717889908,32,True,3.420710368784751,59,True
ACETAMINOPHEN + ARAVA,6.445876656144132,138,True,6.339167855027896,204,True
ACETAMINOPHEN + ARCOXIA,2.8999827989048637,12,False,0.28998910612923573,13,False
ACETAMINOPHEN + ARIPIPRAZOLE,2.3031472456224535,115,True,1.4809041390265125,119,False
ACETAMINOPHEN + ASACOL,2.1750322534403668,39,True,3.75941473354698,44,True
ACETAMINOPHEN + ASCORBIC ACID,2.0903907548295155,332,True,1.8411610713021773,424,False
ACETAMINOPHEN + ASPIRIN,1.9246952422634773,1127,False,1.5951948798011075,1396,False
ACETAMINOPHEN + ASPIRIN LYSINE,9.66668020459796,11,True,6.283535733142839,30,True
ACETAMINOPHEN + ATARAX,1.5466670489269239,39,False,2.416685978588852,28,True
ACETAMINOPHEN + ATENOLOL,1.9857248093256228,113,False,1.1672978095160254,117,False
ACETAMINOPHEN + ATEZOLIZUMAB,1.3118926571412188,33,False,1.7883672201648548,57,False
ACETAMINOPHEN + ATIVAN,3.3029372319091967,53,True,2.24419590163207,93,True
ACETAMINOPHEN + ATOMOXETINE,28.034645138786022,30,True,8.055815705518736,28,True
ACETAMINOPHEN + ATOMOXETINE HYDROCHLORIDE,9.18352095716825,21,True,26.102715914874096,56,True
ACETAMINOPHEN + ATORVASTATIN,1.8265854296148618,829,False,1.6176027605802488,1093,False
ACETAMINOPHEN + ATORVASTATIN CALCIUM,2.0228559432471003,201,True,1.7491090045169033,309,False
ACETAMINOPHEN + ATOVAQUONE,3.866863219662308,50,True,6.283863954030129,60,True
ACETAMINOPHEN + ATRACURIUM,11.11700002866945,25,True,3.093351426639686,21,True
ACETAMINOPHEN + ATROPINE,8.378068350053317,29,True,7.491997486596776,35,True
ACETAMINOPHEN + ATROPINE / DIPHENOXYLATE,1.2888686086338141,14,False,2.31999139939079,17,False
ACETAMINOPHEN + ATROVENT,4.591737782152482,23,True,6.6059724219878655,47,True
ACETAMINOPHEN + AUGMENTIN,1.5903626743172976,82,False,1.9978855902674073,92,False
ACETAMINOPHEN + AZACITIDINE,3.2625806336009173,35,True,2.900105363504089,48,True
ACETAMINOPHEN + AZATHIOPRINE,1.8095066635641144,112,False,3.0740571555601797,163,True
ACETAMINOPHEN + AZATHIOPRINE SODIUM,4.188904072716732,16,True,5.220167717889908,32,True
ACETAMINOPHEN + AZELASTINA,0.7908887623421116,20,False,1.5921646017154374,45,False
ACETAMINOPHEN + AZELASTINE HYDROCHLORIDE,1.0587121910240955,44,False,0.8055254919481297,66,False
ACETAMINOPHEN + AZITHROMYCIN,1.5210053154076726,193,False,1.5588910356594927,209,False
ACETAMINOPHEN + AZITHROMYCIN ANHYDROUS,1.2888686086338141,14,False,1.06331371124957,21,False
ACETAMINOPHEN + B12 ACTIVE,1.6916443690572889,11,False,2.255531399812063,10,False
ACETAMINOPHEN + BACLOFEN,1.914177897574124,149,False,1.2396454322006667,194,False
ACETAMINOPHEN + BACTRIM,1.6314209873533883,215,False,3.0371747508504288,294,True
ACETAMINOPHEN + BACTRIM DS,4.591737782152482,23,True,1.757576771134935,31,False
ACETAMINOPHEN + BANOPHEN,1.546646152817031,13,False,0.859239368328453,17,False
ACETAMINOPHEN + BECLOMETHASONE,0.16110387774685347,14,False,0.230144926942687,26,False
ACETAMINOPHEN + BECLOMETHASONE DIPROPIONATE,1.933330307164137,24,False,1.3464338959586817,67,False
ACETAMINOPHEN + BENADRYL,0.7527353074949461,201,False,0.7298218339288329,344,False
ACETAMINOPHEN + BENADRYL ALLERGY,1.546646152817031,13,False,3.222210807887995,13,False
ACETAMINOPHEN + BENDAMUSTINE,27.06703012377769,14,True,1.657128522794174,19,False
ACETAMINOPHEN + BENDROFLUMETHIAZIDE,0.9129411514866755,35,False,0.44612903670420245,38,False
ACETAMINOPHEN + BENSERAZIDE / LEVODOPA,4.350201050768007,44,True,2.0820819856845842,41,True
ACETAMINOPHEN + BENZONATATE,4.269772985388682,65,True,2.693118734773753,106,True
ACETAMINOPHEN + BENZYDAMINE,1.104741791360088,15,False,0.8699797887132148,19,False
ACETAMINOPHEN + BERINERT,17.401062236143265,38,True,55.10626478388646,58,True
ACETAMINOPHEN + BETAHISTINE,3.8666988396233855,20,True,0.8592366780201102,34,False
ACETAMINOPHEN + BETAMETHASONE,1.5666989353796366,76,False,2.531896633721584,76,True
ACETAMINOPHEN + BETAMETHASONE DIPROPIONATE,2.9000236520143634,24,True,3.3144847740763534,62,True
ACETAMINOPHEN + BETAMETHASONE VALERATE,2.7926480382920422,35,True,1.3533239680241587,36,False
ACETAMINOPHEN + BEVACIZUMAB,2.4771784343895296,57,True,1.8125510701434981,69,False
ACETAMINOPHEN + BICALUTAMIDE,1.546646152817031,13,False,2.761933658683761,27,True
ACETAMINOPHEN + BILASTINE,4.189003116232361,32,True,3.7286727965268676,34,True
ACETAMINOPHEN + BIMATOPROST,4.3499849490417555,11,False,1.2566494813342444,23,False
ACETAMINOPHEN + BIOTIN,0.7594959649550932,50,False,1.1323712498574998,76,False
ACETAMINOPHEN + BISACODYL,2.033443231887542,90,True,3.5744161652851747,155,True
ACETAMINOPHEN + BISOPROLOL,2.1387376976506096,440,True,2.517268198380757,544,True
ACETAMINOPHEN + BISOPROLOL FUMARATE,2.7581953606312895,131,True,2.9465680144575805,170,True
ACETAMINOPHEN + BMS-830216,4.833328157065486,12,True,3.2866937429820577,22,True
ACETAMINOPHEN + BORTEZOMIB,3.504270017536399,37,True,2.1369134048970397,61,True
ACETAMINOPHEN + BOTOX,0.48331378306126205,24,False,0.6981154213815642,62,False
ACETAMINOPHEN + BOTULINUM TOXIN TYPE A,1.5466774975809632,52,False,1.5651398428858951,110,False
ACETAMINOPHEN + BREO ELLIPTA,1.6697243442116803,60,False,1.5353324447956245,88,False
ACETAMINOPHEN + BREZTRI,1.5036904487920202,23,False,1.1897270254490415,29,False
ACETAMINOPHEN + BRINZOLAMIDE,8.216795279164776,19,True,4.511138240322874,17,True
ACETAMINOPHEN + BROMAZEPAM,6.1230298208012055,88,True,5.185334618646129,70,True
ACETAMINOPHEN + BROTIZOLAM,1.9333169285460023,15,False,21.266799816520773,11,True
ACETAMINOPHEN + BUDESONIDE,3.1510064230429156,115,True,2.316287489565212,163,True
ACETAMINOPHEN + BUDESONIDE / FORMOTEROL,2.2095258118011727,23,False,3.075869578060465,46,True
ACETAMINOPHEN + BUDESONIDE\FORMOTEROL FUMARATE,2.779208794831854,31,True,1.3920058487496147,61,False
ACETAMINOPHEN + BUMETANIDE,2.5134710358751358,72,True,2.03701015395454,87,True
ACETAMINOPHEN + BUPIVACAINE,3.59056522568651,33,True,3.075869578060465,46,True
ACETAMINOPHEN + BUPRENORPHINE,1.4258648166908785,99,False,1.4822720488326269,114,False
ACETAMINOPHEN + BUPROPION,2.650819797986089,116,True,1.1630275411579174,141,False
ACETAMINOPHEN + BUPROPION HYDROCHLORIDE,1.740028813692955,56,False,1.546687946634428,65,False
ACETAMINOPHEN + BUPROPION HYDROCHLORIDE / NALTREXONE HYDROCHLORIDE PILL,19.33340819012989,10,True,9.18352095716825,21,True
ACETAMINOPHEN + BUSPIRONE,5.662248081965389,48,True,2.497283119423287,43,True
ACETAMINOPHEN + BUSPIRONE HYDROCHLORIDE,1.8124928327742897,23,False,1.1213192914721497,54,False
ACETAMINOPHEN + BUSULFAN,12.566774333809553,14,True,2.1749817238364177,13,False
ACETAMINOPHEN + BUTRANS,6.186939350861894,37,True,10.634133171502091,48,True
ACETAMINOPHEN + BUTYLSCOPOLAMINE BROMIDE,2.126683310835832,32,True,2.6770137193096404,49,True
ACETAMINOPHEN + CABOMETYX,0.6444196512117759,35,False,3.6250215016771308,19,True
ACETAMINOPHEN + CAFFEINE,2.6669318677403573,109,True,2.900350540147241,120,True
ACETAMINOPHEN + CAFFEINE CITRATE,16.433631172802638,18,True,19.334698373181507,42,True
ACETAMINOPHEN + CALCIFEDIOL,6.766820525317393,24,True,2.623830707145724,26,True
ACETAMINOPHEN + CALCIPOTRIENE,1.933312469091856,12,False,1.0684030965876727,40,False
ACETAMINOPHEN + CALCITRIOL,1.3895769225255874,39,False,2.987980451264671,45,True
ACETAMINOPHEN + CALCIUM,1.5261048313673968,312,False,1.7651150946185747,421,False
ACETAMINOPHEN + CALCIUM ACETATE,4.833328157065486,12,True,4.833328157065486,12,True
ACETAMINOPHEN + CALCIUM ASCORBATE,10.150255873625666,23,True,47.3711467059144,50,True
ACETAMINOPHEN + CALCIUM CARBONATE,3.739221155876389,292,True,3.8338775680451342,412,True
ACETAMINOPHEN + CALCIUM CARBONATE / CHOLECALCIFEROL,3.373415279868928,202,True,1.6673060936004942,188,False
ACETAMINOPHEN + CALCIUM CARBONATE 1250 MG / CHOLECALCIFEROL 250 [IU] ORAL TABLET [APCAL],0.22306688924858756,16,False,0.16109986948028626,28,False
